batter,bowling_team,runs,balls,dismissals,fours,sixes,strike_rate,average
SS Tiwary,Delhi Capitals,163,134,137,9,7,121.64179104477613,1.1897810218978102
SS Tiwary,Kolkata Knight Riders,234,198,206,24,5,118.18181818181819,1.1359223300970873
SS Tiwary,Mumbai Indians,136,113,120,10,5,120.35398230088497,1.1333333333333333
SS Tiwary,Other,167,134,138,9,6,124.62686567164178,1.210144927536232
SS Tiwary,Punjab Kings,149,126,132,11,6,118.25396825396825,1.128787878787879
SS Tiwary,Rajasthan Royals,180,134,141,14,7,134.32835820895522,1.2765957446808511
SS Tiwary,Royal Challengers Bengaluru,147,108,112,15,5,136.11111111111111,1.3125
SS Tiwary,Sunrisers Hyderabad,124,118,119,6,5,105.08474576271188,1.0420168067226891
ST Jayasuriya,Chennai Super Kings,190,96,103,21,13,197.91666666666669,1.8446601941747574
ST Jayasuriya,Delhi Capitals,107,69,75,13,6,155.07246376811594,1.4266666666666667
ST Jayasuriya,Kolkata Knight Riders,124,67,73,12,8,185.07462686567163,1.6986301369863013
ST Jayasuriya,Punjab Kings,25,27,32,2,2,92.5925925925926,0.78125
ST Jayasuriya,Rajasthan Royals,96,94,99,8,2,102.12765957446808,0.9696969696969697
ST Jayasuriya,Royal Challengers Bengaluru,166,128,136,19,6,129.6875,1.2205882352941178
ST Jayasuriya,Sunrisers Hyderabad,60,51,55,9,2,117.64705882352942,1.0909090909090908
STR Binny,Chennai Super Kings,173,123,127,10,8,140.65040650406505,1.3622047244094488
STR Binny,Delhi Capitals,92,67,70,7,3,137.3134328358209,1.3142857142857143
STR Binny,Kolkata Knight Riders,72,62,63,7,4,116.12903225806453,1.1428571428571428
STR Binny,Mumbai Indians,123,93,95,11,4,132.25806451612902,1.2947368421052632
STR Binny,Other,60,37,39,4,3,162.16216216216216,1.5384615384615385
STR Binny,Punjab Kings,136,105,109,8,8,129.52380952380952,1.2477064220183487
STR Binny,Rising Pune Supergiants,19,15,15,2,1,126.66666666666666,1.2666666666666666
STR Binny,Royal Challengers Bengaluru,80,64,65,9,1,125.0,1.2307692307692308
STR Binny,Sunrisers Hyderabad,125,117,117,8,3,106.83760683760684,1.0683760683760684
SV Samson,Chennai Super Kings,290,248,252,17,16,116.93548387096774,1.1507936507936507
SV Samson,Delhi Capitals,533,345,367,50,26,154.4927536231884,1.452316076294278
SV Samson,Gujarat Titans,271,166,171,24,15,163.25301204819277,1.5847953216374269
SV Samson,Kolkata Knight Riders,590,463,472,54,21,127.42980561555075,1.25
SV Samson,Lucknow Super Giants,200,125,129,18,10,160.0,1.550387596899225
SV Samson,Mumbai Indians,601,427,444,54,23,140.74941451990634,1.3536036036036037
SV Samson,Other,101,63,63,5,8,160.31746031746033,1.6031746031746033
SV Samson,Punjab Kings,803,566,576,70,32,141.87279151943463,1.3940972222222223
SV Samson,Rajasthan Royals,6,7,7,1,0,85.71428571428571,0.8571428571428571
SV Samson,Rising Pune Supergiants,134,97,98,11,5,138.1443298969072,1.3673469387755102
SV Samson,Royal Challengers Bengaluru,493,360,366,31,32,136.94444444444446,1.3469945355191257
SV Samson,Sunrisers Hyderabad,867,623,641,65,39,139.1653290529695,1.3525741029641185
SW Billings,Chennai Super Kings,25,22,22,1,1,113.63636363636364,1.1363636363636365
SW Billings,Delhi Capitals,16,14,14,1,1,114.28571428571428,1.1428571428571428
SW Billings,Gujarat Titans,4,4,5,1,0,100.0,0.8
SW Billings,Kolkata Knight Riders,131,74,74,7,7,177.02702702702703,1.7702702702702702
SW Billings,Lucknow Super Giants,36,24,26,2,3,150.0,1.3846153846153846
SW Billings,Mumbai Indians,20,17,17,0,2,117.64705882352942,1.1764705882352942
SW Billings,Punjab Kings,94,83,84,11,1,113.25301204819279,1.119047619047619
SW Billings,Rajasthan Royals,30,29,29,3,0,103.44827586206897,1.0344827586206897
SW Billings,Rising Pune Supergiants,48,32,36,5,2,150.0,1.3333333333333333
SW Billings,Royal Challengers Bengaluru,52,47,47,3,2,110.63829787234043,1.1063829787234043
SW Billings,Sunrisers Hyderabad,47,42,45,6,1,111.90476190476191,1.0444444444444445
SW Tait,Chennai Super Kings,1,1,1,0,0,100.0,1.0
SW Tait,Delhi Capitals,11,12,12,0,1,91.66666666666666,0.9166666666666666
SW Tait,Kolkata Knight Riders,0,1,1,0,0,0.0,0.0
SW Tait,Other,10,9,9,1,0,111.11111111111111,1.1111111111111112
SW Tait,Royal Challengers Bengaluru,1,3,3,0,0,33.33333333333333,0.3333333333333333
SZ Mulani,Gujarat Titans,1,1,1,0,0,100.0,1.0
Sachin Baby,Delhi Capitals,12,8,10,2,0,150.0,1.2
Sachin Baby,Kolkata Knight Riders,23,25,26,2,1,92.0,0.8846153846153846
Sachin Baby,Mumbai Indians,25,13,13,2,2,192.30769230769232,1.9230769230769231
Sachin Baby,Other,0,3,3,0,0,0.0,0.0
Sachin Baby,Punjab Kings,33,29,31,1,0,113.79310344827587,1.064516129032258
Sachin Baby,Rising Pune Supergiants,2,4,4,0,0,50.0,0.5
Sachin Baby,Sunrisers Hyderabad,49,36,36,4,2,136.11111111111111,1.3611111111111112
Salman Butt,Chennai Super Kings,73,54,56,10,1,135.1851851851852,1.3035714285714286
Salman Butt,Delhi Capitals,48,44,47,7,0,109.09090909090908,1.0212765957446808
Salman Butt,Mumbai Indians,13,13,15,1,1,100.0,0.8666666666666667
Salman Butt,Punjab Kings,24,19,20,5,0,126.3157894736842,1.2
Salman Butt,Rajasthan Royals,31,27,30,6,0,114.81481481481481,1.0333333333333334
Salman Butt,Sunrisers Hyderabad,4,4,4,1,0,100.0,1.0
Sameer Rizvi,Chennai Super Kings,26,24,26,2,1,108.33333333333333,1.0
Sameer Rizvi,Delhi Capitals,0,1,1,0,0,0.0,0.0
Sameer Rizvi,Gujarat Titans,14,7,7,0,2,200.0,2.0
Sameer Rizvi,Lucknow Super Giants,75,56,60,6,4,133.92857142857142,1.25
Sameer Rizvi,Mumbai Indians,129,86,89,13,8,150.0,1.449438202247191
Sameer Rizvi,Punjab Kings,79,48,50,4,5,164.58333333333331,1.58
Sameer Rizvi,Rajasthan Royals,15,8,8,3,0,187.5,1.875
Sandeep Sharma,Chennai Super Kings,2,6,6,0,0,33.33333333333333,0.3333333333333333
Sandeep Sharma,Delhi Capitals,6,10,11,0,0,60.0,0.5454545454545454
Sandeep Sharma,Gujarat Titans,8,10,12,0,0,80.0,0.6666666666666666
Sandeep Sharma,Kolkata Knight Riders,3,6,6,0,0,50.0,0.5
Sandeep Sharma,Mumbai Indians,5,6,6,1,0,83.33333333333334,0.8333333333333334
Sandeep Sharma,Other,1,1,1,0,0,100.0,1.0
Sandeep Sharma,Punjab Kings,0,2,2,0,0,0.0,0.0
Sandeep Sharma,Rajasthan Royals,8,6,6,1,0,133.33333333333331,1.3333333333333333
Sandeep Sharma,Royal Challengers Bengaluru,21,22,22,2,0,95.45454545454545,0.9545454545454546
Sandeep Sharma,Sunrisers Hyderabad,6,6,7,0,0,100.0,0.8571428571428571
Sanvir Singh,Gujarat Titans,7,6,6,0,1,116.66666666666667,1.1666666666666667
Sanvir Singh,Kolkata Knight Riders,0,1,1,0,0,0.0,0.0
Sanvir Singh,Mumbai Indians,12,10,11,1,0,120.0,1.0909090909090908
Sanvir Singh,Punjab Kings,6,4,4,1,0,150.0,1.5
Saurav Chauhan,Mumbai Indians,9,8,9,1,0,112.5,1.0
Saurav Chauhan,Rajasthan Royals,9,6,6,0,1,150.0,1.5
Saurav Chauhan,Sunrisers Hyderabad,0,1,1,0,0,0.0,0.0
Sediqullah Atal,Punjab Kings,22,16,16,0,2,137.5,1.375
Shahbaz Ahmed,Chennai Super Kings,79,63,66,5,2,125.39682539682539,1.196969696969697
Shahbaz Ahmed,Delhi Capitals,136,87,93,10,6,156.32183908045977,1.4623655913978495
Shahbaz Ahmed,Gujarat Titans,24,22,22,1,1,109.09090909090908,1.0909090909090908
Shahbaz Ahmed,Kolkata Knight Riders,67,57,59,2,6,117.54385964912282,1.1355932203389831
Shahbaz Ahmed,Lucknow Super Giants,26,22,25,1,0,118.18181818181819,1.04
Shahbaz Ahmed,Mumbai Indians,12,17,18,0,0,70.58823529411765,0.6666666666666666
Shahbaz Ahmed,Punjab Kings,47,45,46,2,2,104.44444444444446,1.0217391304347827
Shahbaz Ahmed,Rajasthan Royals,94,83,91,5,6,113.25301204819279,1.032967032967033
Shahbaz Ahmed,Royal Challengers Bengaluru,40,37,39,1,1,108.10810810810811,1.0256410256410255
Shahbaz Ahmed,Sunrisers Hyderabad,35,31,32,3,1,112.90322580645163,1.09375
Shahid Afridi,Chennai Super Kings,21,8,8,2,2,262.5,2.625
Shahid Afridi,Delhi Capitals,35,21,21,3,2,166.66666666666669,1.6666666666666667
Shahid Afridi,Mumbai Indians,0,1,1,0,0,0.0,0.0
Shahid Afridi,Punjab Kings,13,7,7,1,1,185.71428571428572,1.8571428571428572
Shahid Afridi,Rajasthan Royals,11,7,7,1,1,157.14285714285714,1.5714285714285714
Shahid Afridi,Royal Challengers Bengaluru,1,2,2,0,0,50.0,0.5
Shakib Al Hasan,Chennai Super Kings,124,80,81,14,4,155.0,1.5308641975308641
Shakib Al Hasan,Delhi Capitals,31,27,27,2,1,114.81481481481481,1.1481481481481481
Shakib Al Hasan,Kolkata Knight Riders,65,52,52,8,1,125.0,1.25
Shakib Al Hasan,Mumbai Indians,102,83,87,12,0,122.89156626506023,1.1724137931034482
Shakib Al Hasan,Other,114,93,94,7,6,122.58064516129032,1.2127659574468086
Shakib Al Hasan,Punjab Kings,97,87,93,9,2,111.49425287356323,1.043010752688172
Shakib Al Hasan,Rajasthan Royals,96,71,77,8,2,135.2112676056338,1.2467532467532467
Shakib Al Hasan,Rising Pune Supergiants,3,9,9,0,0,33.33333333333333,0.3333333333333333
Shakib Al Hasan,Royal Challengers Bengaluru,152,117,124,13,5,129.9145299145299,1.2258064516129032
Shakib Al Hasan,Sunrisers Hyderabad,11,20,21,0,0,55.00000000000001,0.5238095238095238
Shashank Singh,Chennai Super Kings,156,114,118,11,6,136.8421052631579,1.3220338983050848
Shashank Singh,Delhi Capitals,21,17,17,2,0,123.52941176470588,1.2352941176470589
Shashank Singh,Gujarat Titans,142,68,70,13,9,208.82352941176472,2.0285714285714285
Shashank Singh,Kolkata Knight Riders,97,57,59,4,9,170.17543859649123,1.6440677966101696
Shashank Singh,Lucknow Super Giants,42,22,24,5,1,190.9090909090909,1.75
Shashank Singh,Mumbai Indians,43,28,32,2,3,153.57142857142858,1.34375
Shashank Singh,Rajasthan Royals,78,54,58,6,3,144.44444444444443,1.3448275862068966
Shashank Singh,Royal Challengers Bengaluru,162,109,109,9,11,148.62385321100916,1.4862385321100917
Shashank Singh,Sunrisers Hyderabad,66,41,44,7,2,160.97560975609758,1.5
Shivam Mavi,Chennai Super Kings,20,14,15,1,2,142.85714285714286,1.3333333333333333
Shivam Mavi,Delhi Capitals,1,6,6,0,0,16.666666666666664,0.16666666666666666
Shivam Mavi,Gujarat Titans,2,4,4,0,0,50.0,0.5
Shivam Mavi,Lucknow Super Giants,1,2,3,0,0,50.0,0.3333333333333333
Shivam Mavi,Mumbai Indians,9,10,10,1,0,90.0,0.9
Shivam Mavi,Rajasthan Royals,5,8,8,1,0,62.5,0.625
Shivam Mavi,Sunrisers Hyderabad,13,12,12,1,0,108.33333333333333,1.0833333333333333
Shivam Sharma,Mumbai Indians,1,1,1,0,0,100.0,1.0
Shivam Sharma,Royal Challengers Bengaluru,4,2,2,1,0,200.0,2.0
Shivam Singh,Sunrisers Hyderabad,2,3,3,0,0,66.66666666666666,0.6666666666666666
Shivang Kumar,Kolkata Knight Riders,4,2,2,1,0,200.0,2.0
Shivang Kumar,Lucknow Super Giants,5,4,4,1,0,125.0,1.25
Shoaib Ahmed,Chennai Super Kings,1,2,2,0,0,50.0,0.5
Shoaib Ahmed,Delhi Capitals,0,4,4,0,0,0.0,0.0
Shoaib Akhtar,Mumbai Indians,2,7,8,0,0,28.57142857142857,0.25
Shoaib Malik,Chennai Super Kings,2,3,3,0,0,66.66666666666666,0.6666666666666666
Shoaib Malik,Mumbai Indians,24,22,22,1,0,109.09090909090908,1.0909090909090908
Shoaib Malik,Punjab Kings,20,18,20,3,0,111.11111111111111,1.0
Shoaib Malik,Royal Challengers Bengaluru,6,4,4,1,0,150.0,1.5
Shubman Gill,Chennai Super Kings,465,327,338,49,14,142.2018348623853,1.3757396449704142
Shubman Gill,Delhi Capitals,556,405,414,41,24,137.28395061728395,1.3429951690821256
Shubman Gill,Kolkata Knight Riders,185,126,130,24,3,146.8253968253968,1.4230769230769231
Shubman Gill,Lucknow Super Giants,327,224,232,30,9,145.98214285714286,1.4094827586206897
Shubman Gill,Mumbai Indians,522,369,383,46,22,141.46341463414635,1.3629242819843341
Shubman Gill,Punjab Kings,593,404,413,60,15,146.78217821782178,1.4358353510895885
Shubman Gill,Rajasthan Royals,530,406,419,52,13,130.54187192118226,1.2649164677804297
Shubman Gill,Royal Challengers Bengaluru,318,232,243,27,14,137.06896551724137,1.308641975308642
Shubman Gill,Sunrisers Hyderabad,535,406,411,59,11,131.7733990147783,1.3017031630170317
Sikandar Raza,Chennai Super Kings,13,7,8,1,0,185.71428571428572,1.625
Sikandar Raza,Delhi Capitals,11,7,8,0,1,157.14285714285714,1.375
Sikandar Raza,Gujarat Titans,15,16,17,0,0,93.75,0.8823529411764706
Sikandar Raza,Kolkata Knight Riders,16,13,13,1,1,123.07692307692308,1.2307692307692308
Sikandar Raza,Lucknow Super Giants,93,63,66,8,4,147.61904761904762,1.4090909090909092
Sikandar Raza,Rajasthan Royals,1,2,2,0,0,50.0,0.5
Sikandar Raza,Sunrisers Hyderabad,33,28,29,2,2,117.85714285714286,1.1379310344827587
Simarjeet Singh,Gujarat Titans,0,2,2,0,0,0.0,0.0
Simarjeet Singh,Kolkata Knight Riders,0,1,1,0,0,0.0,0.0
Simarjeet Singh,Lucknow Super Giants,3,4,4,0,0,75.0,0.75
Simarjeet Singh,Mumbai Indians,2,3,3,0,0,66.66666666666666,0.6666666666666666
Simarjeet Singh,Rajasthan Royals,3,3,3,0,0,100.0,1.0
Simarjeet Singh,Royal Challengers Bengaluru,2,2,2,0,0,100.0,1.0
Sohail Tanvir,Chennai Super Kings,9,7,9,0,0,128.57142857142858,1.0
Sohail Tanvir,Delhi Capitals,5,5,5,1,0,100.0,1.0
Sohail Tanvir,Kolkata Knight Riders,16,11,11,1,1,145.45454545454547,1.4545454545454546
Sohail Tanvir,Mumbai Indians,6,6,6,1,0,100.0,1.0
Sumit Kumar,Gujarat Titans,9,9,9,2,0,100.0,1.0
Sumit Kumar,Kolkata Knight Riders,7,6,7,0,1,116.66666666666667,1.0
Sumit Kumar,Punjab Kings,2,9,10,0,0,22.22222222222222,0.2
Sunny Gupta,Chennai Super Kings,0,1,1,0,0,0.0,0.0
Sunny Singh,Chennai Super Kings,20,11,11,2,1,181.8181818181818,1.8181818181818181
Sunny Singh,Delhi Capitals,2,4,4,0,0,50.0,0.5
Sunny Singh,Other,12,6,6,3,0,200.0,2.0
Sunny Singh,Rajasthan Royals,5,5,5,1,0,100.0,1.0
Sunny Singh,Royal Challengers Bengaluru,4,5,5,0,0,80.0,0.8
Suryansh Shedge,Chennai Super Kings,1,3,4,0,0,33.33333333333333,0.25
Suryansh Shedge,Kolkata Knight Riders,4,4,4,0,0,100.0,1.0
Suryansh Shedge,Rajasthan Royals,2,4,4,0,0,50.0,0.5
Swapnil Singh,Delhi Capitals,0,1,2,0,0,0.0,0.0
Swapnil Singh,Gujarat Titans,17,13,13,2,1,130.76923076923077,1.3076923076923077
Swapnil Singh,Kolkata Knight Riders,2,3,3,0,0,66.66666666666666,0.6666666666666666
Swapnil Singh,Punjab Kings,1,1,1,0,0,100.0,1.0
Swapnil Singh,Rajasthan Royals,9,4,4,0,1,225.0,2.25
Swapnil Singh,Rising Pune Supergiants,10,17,17,0,0,58.82352941176471,0.5882352941176471
Swapnil Singh,Sunrisers Hyderabad,12,6,6,1,1,200.0,2.0
T Banton,Royal Challengers Bengaluru,18,20,22,1,1,90.0,0.8181818181818182
T Henderson,Kolkata Knight Riders,0,1,1,0,0,0.0,0.0
T Henderson,Royal Challengers Bengaluru,11,15,15,0,1,73.33333333333333,0.7333333333333333
T Kohler-Cadmore,Punjab Kings,18,23,23,2,1,78.26086956521739,0.782608695652174
T Kohler-Cadmore,Royal Challengers Bengaluru,20,15,15,4,0,133.33333333333331,1.3333333333333333
T Kohler-Cadmore,Sunrisers Hyderabad,10,16,16,1,0,62.5,0.625
T Kohli,Chennai Super Kings,3,3,3,0,0,100.0,1.0
T Kohli,Delhi Capitals,7,12,13,0,1,58.333333333333336,0.5384615384615384
T Kohli,Kolkata Knight Riders,1,4,4,0,0,25.0,0.25
T Natarajan,Chennai Super Kings,1,3,3,0,0,33.33333333333333,0.3333333333333333
T Natarajan,Royal Challengers Bengaluru,3,4,4,0,0,75.0,0.75
T Shamsi,Delhi Capitals,2,4,4,0,0,50.0,0.5
T Stubbs,Chennai Super Kings,109,85,87,8,4,128.23529411764707,1.2528735632183907
T Stubbs,Gujarat Titans,85,44,45,5,5,193.1818181818182,1.8888888888888888
T Stubbs,Kolkata Knight Riders,59,42,43,4,4,140.47619047619045,1.372093023255814
T Stubbs,Lucknow Super Giants,145,88,91,7,9,164.77272727272728,1.5934065934065933
T Stubbs,Mumbai Indians,125,62,65,9,9,201.61290322580646,1.9230769230769231
T Stubbs,Punjab Kings,23,22,22,2,0,104.54545454545455,1.0454545454545454
T Stubbs,Rajasthan Royals,125,62,63,7,9,201.61290322580646,1.9841269841269842
T Stubbs,Royal Challengers Bengaluru,75,45,46,9,2,166.66666666666669,1.6304347826086956
T Stubbs,Sunrisers Hyderabad,74,63,63,7,0,117.46031746031747,1.1746031746031746
T Taibu,Delhi Capitals,7,9,9,0,0,77.77777777777779,0.7777777777777778
T Taibu,Royal Challengers Bengaluru,15,12,12,2,0,125.0,1.25
T Taibu,Sunrisers Hyderabad,9,5,5,1,0,180.0,1.8
T Thushara,Mumbai Indians,1,2,3,0,0,50.0,0.3333333333333333
T Thushara,Punjab Kings,1,5,5,0,0,20.0,0.2
T Thushara,Rajasthan Royals,2,3,3,0,0,66.66666666666666,0.6666666666666666
T Thushara,Sunrisers Hyderabad,8,8,8,0,0,100.0,1.0
TA Boult,Chennai Super Kings,8,7,7,0,1,114.28571428571428,1.1428571428571428
TA Boult,Delhi Capitals,6,7,8,0,0,85.71428571428571,0.75
TA Boult,Gujarat Titans,26,19,21,1,2,136.8421052631579,1.2380952380952381
TA Boult,Kolkata Knight Riders,0,3,3,0,0,0.0,0.0
TA Boult,Lucknow Super Giants,19,10,10,2,0,190.0,1.9
TA Boult,Mumbai Indians,7,10,11,0,0,70.0,0.6363636363636364
TA Boult,Punjab Kings,13,11,11,2,0,118.18181818181819,1.1818181818181819
TA Boult,Rajasthan Royals,1,2,2,0,0,50.0,0.5
TA Boult,Royal Challengers Bengaluru,6,11,12,0,0,54.54545454545454,0.5
TA Boult,Sunrisers Hyderabad,0,3,3,0,0,0.0,0.0
TD Paine,Mumbai Indians,2,9,9,0,0,22.22222222222222,0.2222222222222222
TD Paine,Royal Challengers Bengaluru,8,17,20,0,0,47.05882352941176,0.4
TG Southee,Chennai Super Kings,40,30,30,4,1,133.33333333333331,1.3333333333333333
TG Southee,Delhi Capitals,20,20,20,1,0,100.0,1.0
TG Southee,Gujarat Titans,1,1,1,0,0,100.0,1.0
TG Southee,Lucknow Super Giants,0,1,1,0,0,0.0,0.0
TG Southee,Mumbai Indians,7,11,11,0,0,63.63636363636363,0.6363636363636364
TG Southee,Other,25,11,12,1,2,227.27272727272728,2.0833333333333335
TG Southee,Punjab Kings,1,3,3,0,0,33.33333333333333,0.3333333333333333
TG Southee,Rajasthan Royals,14,17,17,2,0,82.35294117647058,0.8235294117647058
TG Southee,Rising Pune Supergiants,7,3,3,0,1,233.33333333333334,2.3333333333333335
TG Southee,Royal Challengers Bengaluru,1,5,5,0,0,20.0,0.2
TG Southee,Sunrisers Hyderabad,4,5,5,0,0,80.0,0.8
TH David,Chennai Super Kings,157,77,80,5,17,203.89610389610388,1.9625
TH David,Delhi Capitals,197,93,101,11,18,211.8279569892473,1.9504950495049505
TH David,Gujarat Titans,94,57,60,7,6,164.91228070175438,1.5666666666666667
TH David,Kolkata Knight Riders,61,45,47,5,3,135.55555555555557,1.297872340425532
TH David,Lucknow Super Giants,94,58,63,6,5,162.06896551724137,1.492063492063492
TH David,Mumbai Indians,35,17,17,2,3,205.88235294117646,2.0588235294117645
TH David,Punjab Kings,108,56,59,10,6,192.85714285714286,1.8305084745762712
TH David,Rajasthan Royals,122,79,86,9,7,154.43037974683546,1.4186046511627908
TH David,Royal Challengers Bengaluru,4,8,9,0,0,50.0,0.4444444444444444
TH David,Sunrisers Hyderabad,121,66,72,8,8,183.33333333333331,1.6805555555555556
TK Curran,Chennai Super Kings,12,15,15,1,0,80.0,0.8
TK Curran,Delhi Capitals,2,3,3,0,0,66.66666666666666,0.6666666666666666
TK Curran,Kolkata Knight Riders,54,36,36,2,3,150.0,1.5
TK Curran,Mumbai Indians,33,33,34,4,0,100.0,0.9705882352941176
TK Curran,Punjab Kings,5,4,4,1,0,125.0,1.25
TK Curran,Rajasthan Royals,21,16,16,2,0,131.25,1.3125
TL Seifert,Gujarat Titans,3,5,5,0,0,60.0,0.6
TL Seifert,Mumbai Indians,21,14,16,4,0,150.0,1.3125
TL Seifert,Punjab Kings,2,4,5,0,0,50.0,0.4
TL Suman,Chennai Super Kings,86,71,71,9,2,121.12676056338027,1.2112676056338028
TL Suman,Delhi Capitals,84,71,72,8,2,118.30985915492957,1.1666666666666667
TL Suman,Kolkata Knight Riders,59,55,56,5,2,107.27272727272728,1.0535714285714286
TL Suman,Mumbai Indians,69,61,62,6,3,113.11475409836065,1.1129032258064515
TL Suman,Other,36,16,16,3,3,225.0,2.25
TL Suman,Punjab Kings,106,90,92,7,6,117.77777777777779,1.1521739130434783
TL Suman,Rajasthan Royals,94,80,82,6,3,117.5,1.146341463414634
TL Suman,Royal Challengers Bengaluru,111,95,98,9,3,116.8421052631579,1.1326530612244898
TL Suman,Sunrisers Hyderabad,31,36,38,2,2,86.11111111111111,0.8157894736842105
TM Dilshan,Chennai Super Kings,79,67,68,8,3,117.91044776119404,1.161764705882353
TM Dilshan,Delhi Capitals,10,8,8,2,0,125.0,1.25
TM Dilshan,Kolkata Knight Riders,107,89,92,16,1,120.2247191011236,1.1630434782608696
TM Dilshan,Mumbai Indians,196,199,210,20,5,98.49246231155779,0.9333333333333333
TM Dilshan,Other,158,142,148,21,2,111.26760563380283,1.0675675675675675
TM Dilshan,Punjab Kings,34,37,38,6,0,91.8918918918919,0.8947368421052632
TM Dilshan,Rajasthan Royals,230,193,197,31,3,119.17098445595855,1.16751269035533
TM Dilshan,Royal Challengers Bengaluru,71,57,59,5,2,124.56140350877195,1.2033898305084745
TM Dilshan,Sunrisers Hyderabad,268,215,227,31,8,124.65116279069768,1.1806167400881058
TM Head,Chennai Super Kings,63,47,47,8,2,134.04255319148936,1.3404255319148937
TM Head,Delhi Capitals,113,46,48,15,6,245.65217391304347,2.3541666666666665
TM Head,Gujarat Titans,47,35,38,9,0,134.28571428571428,1.236842105263158
TM Head,Kolkata Knight Riders,201,113,118,16,14,177.87610619469027,1.7033898305084745
TM Head,Lucknow Super Giants,143,66,68,14,11,216.66666666666666,2.1029411764705883
TM Head,Mumbai Indians,187,126,132,22,6,148.41269841269843,1.4166666666666667
TM Head,Other,30,17,17,2,1,176.47058823529412,1.7647058823529411
TM Head,Punjab Kings,136,83,89,19,4,163.85542168674698,1.5280898876404494
TM Head,Rajasthan Royals,177,121,128,21,7,146.28099173553719,1.3828125
TM Head,Rising Pune Supergiants,8,14,14,0,0,57.14285714285714,0.5714285714285714
TM Head,Royal Challengers Bengaluru,131,63,67,14,8,207.93650793650795,1.955223880597015
TM Head,Sunrisers Hyderabad,30,22,22,3,0,136.36363636363635,1.3636363636363635
TM Srivastava,Delhi Capitals,7,9,9,0,0,77.77777777777779,0.7777777777777778
TM Srivastava,Kolkata Knight Riders,1,1,1,0,0,100.0,1.0
TM Srivastava,Royal Challengers Bengaluru,0,1,1,0,0,0.0,0.0
TR Birt,Kolkata Knight Riders,8,11,11,0,0,72.72727272727273,0.7272727272727273
TR Birt,Other,47,28,28,7,1,167.85714285714286,1.6785714285714286
TR Birt,Punjab Kings,16,11,11,2,1,145.45454545454547,1.4545454545454546
TR Birt,Sunrisers Hyderabad,4,8,9,0,0,50.0,0.4444444444444444
TS Mills,Delhi Capitals,0,3,3,0,0,0.0,0.0
TS Mills,Kolkata Knight Riders,2,5,5,0,0,40.0,0.4
TS Mills,Lucknow Super Giants,0,1,1,0,0,0.0,0.0
TS Mills,Punjab Kings,0,2,2,0,0,0.0,0.0
TS Mills,Sunrisers Hyderabad,6,3,3,0,1,200.0,2.0
TU Deshpande,Chennai Super Kings,1,2,3,0,0,50.0,0.3333333333333333
TU Deshpande,Delhi Capitals,0,1,1,0,0,0.0,0.0
TU Deshpande,Gujarat Titans,3,3,3,0,0,100.0,1.0
